Employee Id,Department,Job Title,Hourly Rate 
E10060,Fire Department,Fire Lieut-90.46 Hrs,62.08
E10061,Fire Department,Fire Capt-90.46 Hrs,66.72
E10062,Fire Department,Fireftr-Ap Drvr C-90.46,53.76
E10063,Fire Department,Fireftr-Ap Drvr C-90.46,57.09
E10064,Fire Department,Fireftr-90.46 Hrs,49.48
E10065,Fire Department,Fireftr-80 Hrs,60.79
E10066,Fire Department,Fireftr-90.46 Hrs,39.96
E10067,Fire Department,Fireftr-90.46 Hrs,39.96
E10068,Fire Department,Fireftr-90.46 Hrs,39.96
E10069,Civil Service Commissions,Civil Svc Commissioner,5.53
E10070,Seattle Center,Usher *,24.99
E10071,Seattle Center,Usher *,24.99
E10072,Seattle Center,Usher *,24.99
E10073,Seattle Center,Usher *,24.99
E10074,Seattle Center,Usher *,24.99
E10075,Seattle Center,Usher *,24.99
E10076,Seattle Center,Usher *,24.99
E10077,Seattle Center,Stage Tech *,40.94
E10078,Seattle Center,Stage Tech *,40.94
E10079,Seattle Center,Stage Tech *,40.94
E10080,Seattle Center,Stage Tech *,40.94
E10081,Seattle Center,"Stage Tech,Lead",44.13
E10082,Seattle Center,Stage Tech *,40.94
E10083,Seattle Center,Stage Tech *,40.94
E10084,Seattle Center,"Manager2,CSPI&P",60.344
E10085,Seattle Center,Janitor-SC/Parks/SPU *,25.94
E10086,Seattle Center,Laborer *,29.29
E10087,Seattle Center,Laborer *,29.29
E10088,Seattle Center,Laborer *,29.29
E10089,Seattle Center,Laborer *,29.29
E10090,Seattle Center,Security Ofcr,33.48
E10091,Seattle Public Utilities,"StratAdvsr1,Utils L21SPU",63.819
E10092,Seattle Public Utilities,"Mgmt Systs Anlyst,Sr",60.83
E10093,Seattle Public Utilities,"Sfty&Hlth Spec,Sr-BU",55.98
E10094,Seattle Public Utilities,Actg Tech III-BU,39.47
E10095,Seattle Public Utilities,Meter Reader,35.47
E10096,Seattle Public Utilities,Meter Reader Supv,46.72
E10097,Seattle Public Utilities,Admin Staff Asst,40.01
E10098,Seattle Public Utilities,Util Act Rep II,41.7
E10099,Seattle Public Utilities,"Manager2,Utils L21SPU",69.737
E10100,Seattle Public Utilities,Admin Staff Anlyst,51.22
E10101,Seattle Public Utilities,Act Exec,60.83
E10102,Seattle Public Utilities,"Capital Prjts Coord,Asst",48.3
E10103,Seattle Public Utilities,"StratAdvsr1,Utils L21SPU",65.805
E10104,Seattle Public Utilities,"Civil Engrng Spec,Sr",64.43
E10105,Seattle Public Utilities,"Civil Engr,Assoc",64.5
E10106,Seattle Public Utilities,"Civil Engr,Sr",77.67
E10107,Seattle Public Utilities,Wtr Syst Op,55.58
E10108,Seattle Public Utilities,Wtr Pipe Wkr Aprn,37.99
E10109,Seattle Public Utilities,Transmission CC-WDM II,53.78
E10110,Seattle Public Utilities,Transmission CC-WDM II,55.76
E10111,Seattle Public Utilities,Wtr Pipe Wkr Sr-WDM II,48.38
E10112,Seattle Public Utilities,Wtr Pipe Wkr Sr-WDM II,48.38
E10113,Seattle Public Utilities,Wtr Pipe Wkr Sr-WDM II,48.38
E10114,Seattle Public Utilities,"Capital Prjts Coord,Sr",69.48
E10115,Seattle Public Utilities,Wtr Quality Engr,65.34
E10116,Seattle Public Utilities,Wtr Quality Anlyst,45.7
E10117,Seattle Public Utilities,"Wtr Quality Anlyst,Sr",53.94
E10118,Seattle Public Utilities,Publc Ed Prgm Spec *,38.89
E10119,Seattle Public Utilities,Executive3,113.621
E10120,Seattle Public Utilities,"Accountant,Prin",58.37
E10121,Seattle Public Utilities,Accountant *,38.79
E10122,Seattle Public Utilities,Actg Tech II-BU *,32.06
E10123,Seattle Public Utilities,Drainage&Wstwtr Coll Lead Wkr,45.68
E10124,Seattle Public Utilities,Drainage&Wstwtr Lead Wkr CII,47.48
E10125,Seattle Public Utilities,Drainage&Wstwtr Lead Wkr CII,47.48
E10126,Seattle Public Utilities,Drainage&Wstwtr Coll Wkr CI,43.44
E10127,Seattle Public Utilities,Plng&Dev Spec II,49.32
E10128,Seattle Public Utilities,"Plng&Dev Spec,Sr-BU",60.83
E10129,Seattle Public Utilities,"Pntr,Sr",48.26
E10130,Seattle Public Utilities,Util Svc Rep,45.27
E10131,Seattle Public Utilities,"Economist,Prin",69.03
E10132,Seattle Public Utilities,Drainage&Wstwtr Coll Wkr CI,41.83
E10133,Seattle Public Utilities,"Warehouser,Chief",47.08
E10134,Seattle City Light,Elecl Svc Engr,68.57
E10135,Seattle City Light,Elecl Svc Engr,68.57
E10136,Seattle City Light,Actg Tech II-BU,35.9
E10137,Seattle City Light,Executive2,102.42
E10138,Seattle City Light,Lnwkr,61.86
E10139,Seattle City Light,Lnwkr,61.86
E10140,Seattle City Light,Line C CC,69.6
E10141,Seattle City Light,Comms Elctn II,55.63
E10142,Seattle City Light,"MatSup,Elec-Asg Cs &/or Cdt",42.44
E10143,Seattle City Light,Jrnywkr In Chg,65.17
E10144,Seattle City Light,"Warehouser,Sr-BU",38.92
E10145,Seattle City Light,Cblspl-Net Area,61.86
E10146,Seattle City Light,Util Constr Wkr,37.69
E10147,Seattle City Light,Pwr Structs Mechanic CC,54.6
E10148,Seattle City Light,Pwr Structs Mechanic CC,54.6
E10149,Seattle City Light,Util Constr Lead Wkr,40.92
E10150,Seattle City Light,Elctn-Con,61.86
E10151,Seattle City Light,Actg Tech III-BU,39.47
E10152,Seattle City Light,"Electric Util Exec 3,Dir",151.46
E10153,Seattle City Light,"StratAdvsr2,General Govt",77.1351
E10154,Seattle City Light,Personnel Spec,45.71
E10155,Seattle City Light,Executive2,102.42
E10156,Seattle City Light,Executive2,94.2703
E10157,Seattle City Light,"Manager3,Exempt L21C",86.16
E10158,Seattle City Light,Elctn-Con,61.86
E10159,Seattle City Light,Elctn-Con,61.86
E10160,Seattle City Light,"Civil Engrng Spec,Sr",59.83
E10161,Seattle City Light,Pwr Marketer-BU,75
E10162,Seattle City Light,"Manager2,Utils L21C",78.78
E10163,Seattle City Light,Strucl Iron Wkr,54.6
E10164,Seattle City Light,Capital Prjts Coord,60.71
E10165,Seattle City Light,Maint Laborer,34.69
E10166,Seattle City Light,Elecl Pwr Systs Engr,76.51
E10167,Seattle City Light,Elecl PwrSystsEngr-Mrt,84.37
E10168,Seattle City Light,"Elecl Engrng Spec,Assoc",53.04
E10169,Seattle City Light,"Elecl Engr,Assoc",59.73
E10170,Office of Housing,"Com Dev Spec,Sr",56.39
E10171,Seattle Dept of Transportation,"StratAdvsr1,Engrng&Plans Rev",66.932
E10172,Seattle Dept of Transportation,"Civil Engr,Assoc",57.41
E10173,Seattle Dept of Transportation,"Civil Engrng Spec,Assoc",57.3
E10174,Seattle Dept of Transportation,"Civil Engr,Sr",77.67
E10175,Seattle Dept of Transportation,Admin Staff Asst,44.83
E10176,Seattle Dept of Transportation,"Manager3,Engrng&Plans Rev",86.16
E10177,Seattle Dept of Transportation,"Civil Engrng Spec,Sr",64.43
E10178,Seattle Dept of Transportation,"Civil Engrng Spec,Sr",64.43
E10179,Seattle Dept of Transportation,Executive2,99.433
E10180,Seattle Dept of Transportation,Maint Laborer,34.69
E10181,Seattle Dept of Transportation,"Transp Plnr,Assoc *",58.37
E10182,Seattle Dept of Transportation,Parking Pay Stat Tech,43.52
E10183,Seattle Dept of Transportation,"Civil Engrng Spec,Sr",64.43
E10184,Seattle Dept of Transportation,Bridge Carpentry&Maint Lead,47.44
E10185,Seattle Dept of Transportation,Carpenter CC,52.32
E10186,Seattle Dept of Transportation,Tree Trimmer,39.45
E10187,Seattle Dept of Transportation,Asphalt Raker,38.34
E10188,Seattle Dept of Transportation,Maint Laborer,34.69
E10189,Seattle Dept of Transportation,Maint Laborer,34.69
E10190,Seattle Dept of Transportation,"Civil Engrng Spec,Assoc",57.3
E10191,Seattle Dept of Transportation,Admin Staff Anlyst,49.32
E10192,Seattle Dept of Transportation,"Manager2,Engrng&Plans Rev",77.499
E10193,Seattle Dept of Transportation,"Manager2,Engrng&Plans Rev",66.932
E10194,Seattle Dept of Transportation,"Asphalt Raker,Sr",41.29
E10195,Seattle Dept of Transportation,"Truck Drvr,Heavy",40.92
E10196,Seattle Dept of Transportation,Cement Finisher,39.86
E10197,Seattle Dept of Transportation,Admin Staff Asst,40.01
E10198,Seattle Dept of Transportation,Traffic Sign&Marking Lead Wkr,38.84
E10199,Seattle Dept of Transportation,"Maint Laborer,Sr-Traffic",37.14
E10200,Seattle Dept of Transportation,Publc Relations Supv,55.33
E10201,Seattle Dept of Transportation,"Manager2,CSPI&P",77.499
E10202,Seattle Dept of Transportation,"StratAdvsr2,General Govt",77.499
E10203,Seattle Dept of Transportation,"Capital Prjts Coord,Sr",64.42
E10204,Seattle Dept of Transportation,Cooperative Intern *,20.94
E10205,Seattle Dept of Transportation,Muni Government Intern *,25.68
E10206,Seattle Dept of Transportation,Muni Government Intern *,25.68
E10207,Information Technology,Executive2,96.009
E10208,Information Technology,"Mgmt Systs Anlyst,Sr",60.83
E10209,Information Technology,"Mgmt Systs Anlyst,Sr",60.83
E10210,Information Technology,"Info Technol Prof A,Exempt",84.832
E10211,Information Technology,Info Technol Prof B-BU,64.069
E10212,Information Technology,Info Technol Prof B-BU,63.95
E10213,Information Technology,Info Technol Prof B-BU,60
E10214,Information Technology,"Info Technol Prof A,Exempt",76.808
E10215,Information Technology,Info Technol Prof B-BU,67.48
E10216,Information Technology,Info Technol Prof B-BU,64.387
E10217,Information Technology,"Info Technol Prof A,Exempt",77.502
E10218,Information Technology,"Info Technol Prof A,Exempt",78.876
E10219,Information Technology,"Mgmt Systs Anlyst,Sr",54.3
E10220,Information Technology,"Manager2,Info Technol",78.305
E10221,Information Technology,"Info Technol Prof A,Exempt",84.027
E10222,Information Technology,Info Technol Prof C-BU,55.17
E10223,Information Technology,Info Technol Systs Anlyst,54.3
E10224,Information Technology,Mgmt Systs Anlyst,49.32
E10225,Information Technology,Info Technol Prof B-BU,62.364
E10226,Sustainability & Environment,"StratAdvsr3,General Govt",72.419
E10227,Police Department,"StratAdvsr3,Exempt",82.45
E10228,Police Department,Pol Capt - Permanent Night,113.9
E10229,Police Department,Pol Sgt-Detective-Non Patrol,81
E10230,Police Department,Pol Ofcr- Student,49.78
E10231,Police Department,Pol Ofcr-Detective-Bomb Squad,78.87
E10232,Police Department,"StratAdvsr2,Exempt",74.897
E10233,Police Department,Pol Ofcr-SWAT-BWV,77.56
E10234,Police Department,Pol Ofcr-Patrl,73.33
E10235,Police Department,Pol Ofcr-Detective-Patrol,74.96
E10236,Police Department,Parking Enf Ofcr,37.18
E10237,Police Department,Parking Enf Ofcr,37.18
E10238,Police Department,Pol Sgt-Patrl-BWV,85.88
E10239,Police Department,Equip&Facilities Coord BU,46.78
E10240,Police Department,Admin Spec I-BU *,31.07
E10241,Police Department,Pol Ofcr-Patrl-BWV,77.89
E10242,Police Department,Pol Ofcr-Patrl-BWV,68.76
E10243,Police Department,Pol Ofcr-BWV,62.17
E10244,Police Department,Pol Ofcr-BWV,62.17
E10245,Police Department,Equip&Facilities Coord BU,50.47
E10246,Police Department,Pol Ofcr-Patrl-BWV,77.89
E10247,Police Department,Pol Ofcr-Patrl-BWV,68.76
E10248,Police Department,Pol Ofcr-Patrl-BWV,67.46
E10249,Police Department,Pol Ofcr-BWV,66.48
E10250,Police Department,Pol Ofcr-Patrl-BWV,74.63
E10251,Police Department,Pol Ofcr-BWV,57.11
E10252,Police Department,Pol Lieut-WC,86.5
E10253,Police Department,Pol Ofcr-Patrl-BWV,68.76
E10254,Police Department,Pol Ofcr-Patrl-BWV,68.76
E10255,Police Department,Pol Ofcr-Patrl-BWV,68.76
E10256,Police Department,Pol Ofcr-Detective,75.61
E10257,Police Department,Pol Ofcr-Detective,70.4
E10258,Police Department,Pol Lieut,94.86
E10259,Police Department,Pol Lieut,90.63
E10260,Police Department,Executive4,136.261
E10261,Legislative Department,Legislative Asst,52.682
E10262,Legislative Department,Councilmember - At Large,69.26
E10263,Legislative Department,Manager-Legislative,77.7745
E10264,Legislative Department,StratAdvsr-Legislative - BU,82.995
E10265,Legislative Department,StratAdvsr-Legislative - BU,54.863
E10266,Legislative Department,StratAdvsr-Legislative - BU,57.359
E10267,Legislative Department,Exec Manager-Legislative,90.386
E10268,Office of Labor Standards,Admin Staff Asst,40.01
E10269,Mayor's Office,"StratAdvsr3,Exempt",64.177
E10270,Mayor's Office,Executive2,73.571
E10271,Office for Civil Rights,Executive1,83.062
E10272,Commnty Asst Resp & Engagmt,911 Emerg Comm Dispatcher II,45.04
E10273,Commnty Asst Resp & Engagmt,911 Emerg Comm Dispatcher I,39.02
E10274,Commnty Asst Resp & Engagmt,911 Emerg Comm Dispatcher I,37.7
E10275,Commnty Asst Resp & Engagmt,911 Emerg Comm Dispatcher II,48.51
E10276,Neighborhoods,Executive1,86.69
E10277,Neighborhoods,"Publc Relations Spec,Sr",51.22
E10278,Neighborhoods,Plng&Dev Spec II,53.19
E10279,Neighborhoods,"StratAdvsr1,Exempt",57.057
E10280,Neighborhoods,"StratAdvsr1,Exempt",57.057
E10281,Neighborhoods,Mayoral Staff Asst 2,51.22
E10282,Neighborhoods,Plng&Dev Spec II,53.19
E10283,Planning & Comm Development,"StratAdvsr2,General Govt",67.057
E10284,Planning & Comm Development,Plng&Dev Spec II,51.22
E10285,Seattle Public Library,Library Assoc IV,41.76
E10286,Seattle Public Library,Library Assoc II,30.02
E10287,Seattle Public Library,Librn,50.55
E10288,Seattle Public Library,Library Assoc II,33.15
E10289,Seattle Public Library,Library Assoc IV,43.85
E10290,Seattle Public Library,Library Assoc IV,37.94
E10291,Seattle Public Library,Student Asst,22.38
E10292,Seattle Public Library,Library Tech II,33.66
E10293,Seattle Public Library,Coordinating Library Tech,38.33
E10294,Seattle Public Library,Library Tech II,33.66
E10295,Seattle Public Library,Page,27.56
E10296,Seattle Public Library,Page,28.87
E10297,Seattle Public Library,Library Assoc IV,43.85
E10298,Seattle Public Library,Library Assoc IV,43.85
E10299,Seattle Public Library,Library Assoc IV,43.85
E10300,Seattle Public Library,Prgm Coord,46.8
E10301,Seattle Public Library,Library Assoc IV,43.85
E10302,Seattle Public Library,Custodian,26.9
E10303,Seattle Public Library,Security Ofcr-Library,41.78
E10304,Seattle Public Library,Admin Specialist-Library,38.86
E10305,Seattle Public Library,Librn*Intermittent,41.69
E10306,Office of Economic Development,Admin Spec II-BU,35.89
E10307,Education & Early Learning,Prgm Intake Rep,40.61
E10308,Education & Early Learning,"Early Ed Spec,Sr BU",52.2
E10309,Education & Early Learning,"Early Ed Spec,Sr BU",52.2
E10310,Parks & Recreation,"Manager1,General Govt",64.738
E10311,Parks & Recreation,"StratAdvsr1,General Govt",58.703
E10312,Parks & Recreation,High School Intern *,19.97
E10313,Parks & Recreation,High School Intern *,19.97
E10314,Parks & Recreation,"StratAdvsr2,Fin,Bud,&Actg",68.083
E10315,Parks & Recreation,Plng&Dev Spec I *,45.71
E10316,Parks & Recreation,Plng&Dev Spec II,51.22
E10317,Parks & Recreation,Capital Prjts Coord,51.94
E10318,Parks & Recreation,Parks Concss Coord,46.71
E10319,Parks & Recreation,Cust Svc Rep,32.31
E10320,Parks & Recreation,Park Ranger,33.48
E10321,Parks & Recreation,Park Ranger,38.69
E10322,Parks & Recreation,Rec Leader *,31.63
E10323,Parks & Recreation,"Carpenter,Sr",49.46
E10324,Parks & Recreation,Cement Finisher-Parks Facils,42.74
E10325,Parks & Recreation,Elctn,56.34
E10326,Parks & Recreation,Metal Fabricator CC,59.25
E10327,Parks & Recreation,Maint Laborer,34.69
E10328,Parks & Recreation,Maint Laborer,34.69
E10329,Parks & Recreation,"Manager2,P&FM",71.979
E10330,Parks & Recreation,Cashier *,24.98
E10331,Parks & Recreation,"Gardener,Sr",38.46
E10332,Parks & Recreation,Admin Spec II-BU,34.63
E10333,Parks & Recreation,Grounds Maint Lead Wkr,38.75
E10334,Parks & Recreation,Laborer,30.05
E10335,Parks & Recreation,Maint Laborer,34.69
E10336,Parks & Recreation,Parks Maint CC,53.97
E10337,Parks & Recreation,Maint Laborer,34.69
E10338,Parks & Recreation,Maint Laborer,34.69
E10339,Parks & Recreation,Lifeguard *,24.99
E10340,Parks & Recreation,Lifeguard *,24.99
E10341,Parks & Recreation,Lifeguard *,24.99
E10342,Parks & Recreation,Lifeguard *,24.99
E10343,Parks & Recreation,Lifeguard *,24.99
E10344,Parks & Recreation,Lifeguard *,24.99
E10345,Parks & Recreation,Lifeguard *,24.99
E10346,Parks & Recreation,Cashier *,24.98
E10347,Parks & Recreation,Lifeguard *,24.99
E10348,Parks & Recreation,Lifeguard *,24.99
E10349,Parks & Recreation,Lifeguard *,24.99
E10350,Parks & Recreation,Lifeguard *,24.99
E10351,Parks & Recreation,Lifeguard *,24.99
E10352,Parks & Recreation,Cashier *,24.98
E10353,Parks & Recreation,Cashier *,24.98
E10354,Parks & Recreation,Lifeguard *,24.99
E10355,Parks & Recreation,Lifeguard *,24.99
E10356,Parks & Recreation,Lifeguard *,24.99
E10357,Parks & Recreation,Lifeguard *,24.99
E10358,Parks & Recreation,Rec Leader *,31.63
E10359,Parks & Recreation,Rec Attendant *,24.99
E10360,Parks & Recreation,Rec Attendant *,24.99
E10361,Parks & Recreation,"Manager2,Parks&Rec",65.791
E10362,Parks & Recreation,Rec Attendant *,24.99
E10363,Parks & Recreation,Rec Attendant,29.36
E10364,Parks & Recreation,Rec Attendant *,24.99
E10365,Parks & Recreation,Rec Attendant *,24.99
E10366,Parks & Recreation,Rec Leader,37.07
E10367,Parks & Recreation,Rec Attendant,24.99
E10368,Parks & Recreation,Rec Attendant,24.99
E10369,Parks & Recreation,Rec Attendant *,24.99
E10370,Parks & Recreation,Res Aide *,24.04
E10371,Parks & Recreation,Rec Attendant *,24.99
E10372,Parks & Recreation,Rec Attendant *,24.99
E10373,Parks & Recreation,Rec Attendant *,24.99
E10374,Parks & Recreation,Rec Leader,37.07
E10375,Parks & Recreation,Rec Attendant *,24.99
E10376,Parks & Recreation,Rec Attendant *,24.99
E10377,Parks & Recreation,Rec Attendant *,24.99
E10378,Parks & Recreation,Rec Prgm Coord,51.02
E10379,Parks & Recreation,Work Trng Enrollee *,19.97
E10380,Parks & Recreation,Work Trng Enrollee *,19.97
E10381,Parks & Recreation,Rec Leader *,31.63
E10382,Off of Emergency Mngmnt Dept,Exec Asst,54.3
E10383,Off of Emergency Mngmnt Dept,"StratAdvsr2,CL&PS L17",67.427
E10384,Human Services Department,"Grants&Contracts Spec,Sr",41.52
E10385,Human Services Department,"Grants&Contracts Spec,Sr",46.71
E10386,Human Services Department,Prgm Intake Rep,39.17
E10387,Human Services Department,Accountant,45.36
E10388,Human Services Department,"Fin Anlyst,Sr-BU",54.03
E10389,Human Services Department,Executive2,84.488
E10390,Human Services Department,"Plng&Dev Spec,Sr-BU",60.83
E10391,Human Services Department,Counslr,45.92
E10392,Human Services Department,Counslr,40.97
E10393,Human Services Department,Registered Nurse Consultant,53.01
E10394,Human Services Department,"Grants&Contracts Spec,Sr",41.52
E10395,Human Services Department,Victim Advocate BU,42.42
E10396,Human Services Department,Victim Advocate BU,40.89
E10397,City Auditor,StratAdvsr-Audit - L17,62.543
E10398,Arts & Culture,Exec Asst BU,60.83
E10399,Arts & Culture,"StratAdvsr1,General Govt",53.27
E10400,Arts & Culture,Admin Staff Anlyst BU,51.22
E10401,Arts & Culture,"Manager1,Exempt",59.803
E10402,Finance & Admin Services,"StratAdvsr2,Exempt",75.647
E10403,Finance & Admin Services,Janitor-FAS/CL,27.94
E10404,Finance & Admin Services,Info Technol Prof B-BU,56.952
E10405,Finance & Admin Services,"StratAdvsr2,Exempt",73.571
E10406,Finance & Admin Services,"StratAdvsr2,Exempt",70.663
E10407,Finance & Admin Services,"Accountant,Prin",58.37
E10408,Finance & Admin Services,Executive2,91.785
